new_index_arr,index_arr,sigH,T_period,Cp,new_datetime
3465,,,,,2022-06-02 03:00:00
3466,,,,,2022-06-02 03:20:00
3467,,,,,2022-06-02 03:40:00
3468,,,,,2022-06-02 04:00:00
3469,,,,,2022-06-02 04:20:00
3470,,,,,2022-06-02 04:40:00
3471,,,,,2022-06-02 05:00:00
3472,,,,,2022-06-02 05:20:00
3473,,,,,2022-06-02 05:40:00
3474,,,,,2022-06-02 06:00:00
3475,,,,,2022-06-02 06:20:00
3476,,,,,2022-06-02 06:40:00
3477,,,,,2022-06-02 07:00:00
3478,,,,,2022-06-02 07:20:00
3479,,,,,2022-06-02 07:40:00
3480,,,,,2022-06-02 08:00:00
3481,,,,,2022-06-02 08:20:00
3482,,,,,2022-06-02 08:40:00
3483,,,,,2022-06-02 09:00:00
3484,,,,,2022-06-02 09:20:00
3485,,,,,2022-06-02 09:40:00
3486,,,,,2022-06-02 10:00:00
3487,,,,,2022-06-02 10:20:00
3488,,,,,2022-06-02 10:40:00
3489,,,,,2022-06-02 11:00:00
3490,,,,,2022-06-02 11:20:00
3491,,,,,2022-06-02 11:40:00
3492,,,,,2022-06-02 12:00:00
3493,,,,,2022-06-02 12:20:00
3494,,,,,2022-06-02 12:40:00
3495,,,,,2022-06-02 13:00:00
3496,,,,,2022-06-02 13:20:00
3497,,,,,2022-06-02 13:40:00
3498,,,,,2022-06-02 14:00:00
3499,,,,,2022-06-02 14:20:00
3500,,,,,2022-06-02 14:40:00
3501,,,,,2022-06-02 15:00:00
3502,,,,,2022-06-02 15:20:00
3503,,,,,2022-06-02 15:40:00
3504,,,,,2022-06-02 16:00:00
3505,,,,,2022-06-02 16:20:00
3506,,,,,2022-06-02 16:40:00
3507,,,,,2022-06-02 17:00:00
3508,,,,,2022-06-02 17:20:00
3509,,,,,2022-06-02 17:40:00
3510,,,,,2022-06-02 18:00:00
3511,,,,,2022-06-02 18:20:00
3512,,,,,2022-06-02 18:40:00
3513,,,,,2022-06-02 19:00:00
3514,,,,,2022-06-02 19:20:00
3515,,,,,2022-06-02 19:40:00
3516,,,,,2022-06-02 20:00:00
3517,,,,,2022-06-02 20:20:00
3518,,,,,2022-06-02 20:40:00
3519,,,,,2022-06-02 21:00:00
3520,,,,,2022-06-02 21:20:00
3521,,,,,2022-06-02 21:40:00
3522,,,,,2022-06-02 22:00:00
3523,,,,,2022-06-02 22:20:00
3524,,,,,2022-06-02 22:40:00
3525,,,,,2022-06-02 23:00:00
3526,,,,,2022-06-02 23:20:00
3527,,,,,2022-06-02 23:40:00
3528,,,,,2022-06-03 00:00:00
3529,,,,,2022-06-03 00:20:00
3530,,,,,2022-06-03 00:40:00
3531,,,,,2022-06-03 01:00:00
3532,,,,,2022-06-03 01:20:00
3533,,,,,2022-06-03 01:40:00
3534,,,,,2022-06-03 02:00:00
3535,,,,,2022-06-03 02:20:00
3536,,,,,2022-06-03 02:40:00
3537,,,,,2022-06-03 03:00:00
3538,,,,,2022-06-03 03:20:00
3539,,,,,2022-06-03 03:40:00
3540,,,,,2022-06-03 04:00:00
3541,,,,,2022-06-03 04:20:00
3542,,,,,2022-06-03 04:40:00
3543,,,,,2022-06-03 05:00:00
3544,,,,,2022-06-03 05:20:00
3545,,,,,2022-06-03 05:40:00
3546,,,,,2022-06-03 06:00:00
3547,,,,,2022-06-03 06:20:00
3548,,,,,2022-06-03 06:40:00
3549,,,,,2022-06-03 07:00:00
3550,,,,,2022-06-03 07:20:00
3551,,,,,2022-06-03 07:40:00
3552,,,,,2022-06-03 08:00:00
3553,,,,,2022-06-03 08:20:00
3554,,,,,2022-06-03 08:40:00
3555,,,,,2022-06-03 09:00:00
3556,,,,,2022-06-03 09:20:00
3557,,,,,2022-06-03 09:40:00
3558,,,,,2022-06-03 10:00:00
3559,,,,,2022-06-03 10:20:00
3560,,,,,2022-06-03 10:40:00
3561,,,,,2022-06-03 11:00:00
3562,,,,,2022-06-03 11:20:00
3563,,,,,2022-06-03 11:40:00
3564,,,,,2022-06-03 12:00:00
3565,,,,,2022-06-03 12:20:00
3566,,,,,2022-06-03 12:40:00
3567,,,,,2022-06-03 13:00:00
3568,,,,,2022-06-03 13:20:00
3569,,,,,2022-06-03 13:40:00
3570,,,,,2022-06-03 14:00:00
3571,,,,,2022-06-03 14:20:00
3572,,,,,2022-06-03 14:40:00
3573,,,,,2022-06-03 15:00:00
3574,,,,,2022-06-03 15:20:00
3575,,,,,2022-06-03 15:40:00
3576,,,,,2022-06-03 16:00:00
3577,,,,,2022-06-03 16:20:00
3578,,,,,2022-06-03 16:40:00
3579,,,,,2022-06-03 17:00:00
3580,,,,,2022-06-03 17:20:00
3581,,,,,2022-06-03 17:40:00
3582,,,,,2022-06-03 18:00:00
3583,,,,,2022-06-03 18:20:00
3584,,,,,2022-06-03 18:40:00
3585,,,,,2022-06-03 19:00:00
3586,,,,,2022-06-03 19:20:00
3587,,,,,2022-06-03 19:40:00
3588,,,,,2022-06-03 20:00:00
3589,,,,,2022-06-03 20:20:00
3590,,,,,2022-06-03 20:40:00
3591,,,,,2022-06-03 21:00:00
3592,,,,,2022-06-03 21:20:00
3593,,,,,2022-06-03 21:40:00
3594,,,,,2022-06-03 22:00:00
3595,,,,,2022-06-03 22:20:00
3596,,,,,2022-06-03 22:40:00
3597,,,,,2022-06-03 23:00:00
3598,,,,,2022-06-03 23:20:00
3599,,,,,2022-06-03 23:40:00
3600,,,,,2022-06-04 00:00:00
3601,,,,,2022-06-04 00:20:00
3602,,,,,2022-06-04 00:40:00
3603,,,,,2022-06-04 01:00:00
3604,,,,,2022-06-04 01:20:00
3605,,,,,2022-06-04 01:40:00
3606,,,,,2022-06-04 02:00:00
3607,,,,,2022-06-04 02:20:00
3608,,,,,2022-06-04 02:40:00
3609,,,,,2022-06-04 03:00:00
3610,,,,,2022-06-04 03:20:00
3611,,,,,2022-06-04 03:40:00
3612,,,,,2022-06-04 04:00:00
3613,,,,,2022-06-04 04:20:00
3614,,,,,2022-06-04 04:40:00
3615,,,,,2022-06-04 05:00:00
3616,,,,,2022-06-04 05:20:00
3617,,,,,2022-06-04 05:40:00
3618,,,,,2022-06-04 06:00:00
3619,,,,,2022-06-04 06:20:00
3620,,,,,2022-06-04 06:40:00
3621,,,,,2022-06-04 07:00:00
3622,,,,,2022-06-04 07:20:00
3623,,,,,2022-06-04 07:40:00
3624,,,,,2022-06-04 08:00:00
3625,,,,,2022-06-04 08:20:00
3626,,,,,2022-06-04 08:40:00
3627,,,,,2022-06-04 09:00:00
3628,,,,,2022-06-04 09:20:00
3629,,,,,2022-06-04 09:40:00
3630,,,,,2022-06-04 10:00:00
3631,,,,,2022-06-04 10:20:00
3632,,,,,2022-06-04 10:40:00
3633,,,,,2022-06-04 11:00:00
3634,,,,,2022-06-04 11:20:00
3635,,,,,2022-06-04 11:40:00
3636,,,,,2022-06-04 12:00:00
3637,,,,,2022-06-04 12:20:00
3638,,,,,2022-06-04 12:40:00
3639,,,,,2022-06-04 13:00:00
3640,,,,,2022-06-04 13:20:00
3641,,,,,2022-06-04 13:40:00
3642,,,,,2022-06-04 14:00:00
3643,,,,,2022-06-04 14:20:00
3644,,,,,2022-06-04 14:40:00
3645,,,,,2022-06-04 15:00:00
3646,,,,,2022-06-04 15:20:00
3647,,,,,2022-06-04 15:40:00
3648,,,,,2022-06-04 16:00:00
3649,,,,,2022-06-04 16:20:00
3650,,,,,2022-06-04 16:40:00
3651,,,,,2022-06-04 17:00:00
3652,,,,,2022-06-04 17:20:00
3653,,,,,2022-06-04 17:40:00
3654,,,,,2022-06-04 18:00:00
3655,,,,,2022-06-04 18:20:00
3656,,,,,2022-06-04 18:40:00
3657,,,,,2022-06-04 19:00:00
3658,,,,,2022-06-04 19:20:00
3659,,,,,2022-06-04 19:40:00
3660,,,,,2022-06-04 20:00:00
3661,,,,,2022-06-04 20:20:00
3662,,,,,2022-06-04 20:40:00
3663,,,,,2022-06-04 21:00:00
3664,,,,,2022-06-04 21:20:00
3665,,,,,2022-06-04 21:40:00
3666,,,,,2022-06-04 22:00:00
3667,,,,,2022-06-04 22:20:00
3668,,,,,2022-06-04 22:40:00
3669,,,,,2022-06-04 23:00:00
3670,,,,,2022-06-04 23:20:00
3671,,,,,2022-06-04 23:40:00
3672,,,,,2022-06-05 00:00:00
3673,,,,,2022-06-05 00:20:00
3674,,,,,2022-06-05 00:40:00
3675,,,,,2022-06-05 01:00:00
3676,,,,,2022-06-05 01:20:00
3677,,,,,2022-06-05 01:40:00
3678,,,,,2022-06-05 02:00:00
3679,,,,,2022-06-05 02:20:00
3680,,,,,2022-06-05 02:40:00
3681,,,,,2022-06-05 03:00:00
3682,,,,,2022-06-05 03:20:00
3683,,,,,2022-06-05 03:40:00
3684,,,,,2022-06-05 04:00:00
3685,,,,,2022-06-05 04:20:00
3686,,,,,2022-06-05 04:40:00
3687,,,,,2022-06-05 05:00:00
3688,,,,,2022-06-05 05:20:00
3689,,,,,2022-06-05 05:40:00
3690,,,,,2022-06-05 06:00:00
3691,,,,,2022-06-05 06:20:00
3692,,,,,2022-06-05 06:40:00
3693,,,,,2022-06-05 07:00:00
3694,,,,,2022-06-05 07:20:00
3695,,,,,2022-06-05 07:40:00
3696,,,,,2022-06-05 08:00:00
3697,,,,,2022-06-05 08:20:00
3698,,,,,2022-06-05 08:40:00
3699,,,,,2022-06-05 09:00:00
3700,,,,,2022-06-05 09:20:00
3701,,,,,2022-06-05 09:40:00
3702,,,,,2022-06-05 10:00:00
3703,,,,,2022-06-05 10:20:00
3704,,,,,2022-06-05 10:40:00
3705,,,,,2022-06-05 11:00:00
3706,,,,,2022-06-05 11:20:00
3707,,,,,2022-06-05 11:40:00
3708,,,,,2022-06-05 12:00:00
3709,,,,,2022-06-05 12:20:00
3710,,,,,2022-06-05 12:40:00
3711,,,,,2022-06-05 13:00:00
3712,,,,,2022-06-05 13:20:00
3713,,,,,2022-06-05 13:40:00
3714,,,,,2022-06-05 14:00:00
3715,,,,,2022-06-05 14:20:00
3716,,,,,2022-06-05 14:40:00
3717,,,,,2022-06-05 15:00:00
3718,,,,,2022-06-05 15:20:00
3719,,,,,2022-06-05 15:40:00
3720,,,,,2022-06-05 16:00:00
3721,,,,,2022-06-05 16:20:00
3722,,,,,2022-06-05 16:40:00
3723,,,,,2022-06-05 17:00:00
3724,,,,,2022-06-05 17:20:00
3725,,,,,2022-06-05 17:40:00
3726,,,,,2022-06-05 18:00:00
3727,,,,,2022-06-05 18:20:00
3728,,,,,2022-06-05 18:40:00
3729,,,,,2022-06-05 19:00:00
3730,,,,,2022-06-05 19:20:00
3731,,,,,2022-06-05 19:40:00
3732,,,,,2022-06-05 20:00:00
3733,,,,,2022-06-05 20:20:00
3734,,,,,2022-06-05 20:40:00
3735,,,,,2022-06-05 21:00:00
3736,,,,,2022-06-05 21:20:00
3737,,,,,2022-06-05 21:40:00
3738,,,,,2022-06-05 22:00:00
3739,,,,,2022-06-05 22:20:00
3740,,,,,2022-06-05 22:40:00
3741,,,,,2022-06-05 23:00:00
3742,,,,,2022-06-05 23:20:00
3743,,,,,2022-06-05 23:40:00
3744,,,,,2022-06-06 00:00:00
3745,,,,,2022-06-06 00:20:00
3746,,,,,2022-06-06 00:40:00
3747,,,,,2022-06-06 01:00:00
3748,,,,,2022-06-06 01:20:00
3749,,,,,2022-06-06 01:40:00
3750,,,,,2022-06-06 02:00:00
3751,,,,,2022-06-06 02:20:00
3752,,,,,2022-06-06 02:40:00
3753,,,,,2022-06-06 03:00:00
3754,,,,,2022-06-06 03:20:00
3755,,,,,2022-06-06 03:40:00
3756,,,,,2022-06-06 04:00:00
3757,,,,,2022-06-06 04:20:00
3758,,,,,2022-06-06 04:40:00
3759,,,,,2022-06-06 05:00:00
3760,,,,,2022-06-06 05:20:00
3761,,,,,2022-06-06 05:40:00
3762,,,,,2022-06-06 06:00:00
3763,,,,,2022-06-06 06:20:00
3764,,,,,2022-06-06 06:40:00
3765,,,,,2022-06-06 07:00:00
3766,,,,,2022-06-06 07:20:00
3767,,,,,2022-06-06 07:40:00
3768,,,,,2022-06-06 08:00:00
3769,,,,,2022-06-06 08:20:00
3770,,,,,2022-06-06 08:40:00
3771,,,,,2022-06-06 09:00:00
3772,,,,,2022-06-06 09:20:00
3773,,,,,2022-06-06 09:40:00
3774,,,,,2022-06-06 10:00:00
3775,,,,,2022-06-06 10:20:00
3776,,,,,2022-06-06 10:40:00
3777,,,,,2022-06-06 11:00:00
3778,,,,,2022-06-06 11:20:00
3779,,,,,2022-06-06 11:40:00
3780,,,,,2022-06-06 12:00:00
3781,,,,,2022-06-06 12:20:00
3782,,,,,2022-06-06 12:40:00
3783,,,,,2022-06-06 13:00:00
3784,,,,,2022-06-06 13:20:00
3785,,,,,2022-06-06 13:40:00
3786,,,,,2022-06-06 14:00:00
3787,,,,,2022-06-06 14:20:00
3788,,,,,2022-06-06 14:40:00
3789,,,,,2022-06-06 15:00:00
3790,,,,,2022-06-06 15:20:00
3791,,,,,2022-06-06 15:40:00
3792,,,,,2022-06-06 16:00:00
3793,,,,,2022-06-06 16:20:00
3794,,,,,2022-06-06 16:40:00
3795,,,,,2022-06-06 17:00:00
3796,,,,,2022-06-06 17:20:00
3797,,,,,2022-06-06 17:40:00
3798,,,,,2022-06-06 18:00:00
3799,,,,,2022-06-06 18:20:00
3800,,,,,2022-06-06 18:40:00
3801,,,,,2022-06-06 19:00:00
3802,,,,,2022-06-06 19:20:00
3803,,,,,2022-06-06 19:40:00
3804,,,,,2022-06-06 20:00:00
3805,,,,,2022-06-06 20:20:00
3806,,,,,2022-06-06 20:40:00
3807,,,,,2022-06-06 21:00:00
3808,,,,,2022-06-06 21:20:00
3809,,,,,2022-06-06 21:40:00
3810,,,,,2022-06-06 22:00:00
3811,,,,,2022-06-06 22:20:00
3812,,,,,2022-06-06 22:40:00
3813,,,,,2022-06-06 23:00:00
3814,,,,,2022-06-06 23:20:00
3815,,,,,2022-06-06 23:40:00
3816,,,,,2022-06-07 00:00:00
3817,,,,,2022-06-07 00:20:00
3818,,,,,2022-06-07 00:40:00
3819,,,,,2022-06-07 01:00:00
3820,,,,,2022-06-07 01:20:00
3821,,,,,2022-06-07 01:40:00
3822,,,,,2022-06-07 02:00:00
3823,,,,,2022-06-07 02:20:00
3824,,,,,2022-06-07 02:40:00
3825,,,,,2022-06-07 03:00:00
3826,,,,,2022-06-07 03:20:00
3827,,,,,2022-06-07 03:40:00
3828,,,,,2022-06-07 04:00:00
3829,,,,,2022-06-07 04:20:00
3830,,,,,2022-06-07 04:40:00
3831,,,,,2022-06-07 05:00:00
3832,,,,,2022-06-07 05:20:00
3833,,,,,2022-06-07 05:40:00
3834,,,,,2022-06-07 06:00:00
3835,,,,,2022-06-07 06:20:00
3836,,,,,2022-06-07 06:40:00
3837,,,,,2022-06-07 07:00:00
3838,,,,,2022-06-07 07:20:00
3839,,,,,2022-06-07 07:40:00
3840,,,,,2022-06-07 08:00:00
3841,,,,,2022-06-07 08:20:00
3842,,,,,2022-06-07 08:40:00
3843,,,,,2022-06-07 09:00:00
3844,,,,,2022-06-07 09:20:00
3845,,,,,2022-06-07 09:40:00
3846,,,,,2022-06-07 10:00:00
3847,,,,,2022-06-07 10:20:00
3848,,,,,2022-06-07 10:40:00
3849,,,,,2022-06-07 11:00:00
3850,,,,,2022-06-07 11:20:00
3851,,,,,2022-06-07 11:40:00
3852,,,,,2022-06-07 12:00:00
3853,,,,,2022-06-07 12:20:00
3854,,,,,2022-06-07 12:40:00
3855,,,,,2022-06-07 13:00:00
3856,,,,,2022-06-07 13:20:00
3857,,,,,2022-06-07 13:40:00
3858,,,,,2022-06-07 14:00:00
3859,,,,,2022-06-07 14:20:00
3860,,,,,2022-06-07 14:40:00
3861,,,,,2022-06-07 15:00:00
3862,,,,,2022-06-07 15:20:00
3863,,,,,2022-06-07 15:40:00
3864,,,,,2022-06-07 16:00:00
3865,,,,,2022-06-07 16:20:00
3866,,,,,2022-06-07 16:40:00
3867,,,,,2022-06-07 17:00:00
3868,,,,,2022-06-07 17:20:00
3869,,,,,2022-06-07 17:40:00
3870,,,,,2022-06-07 18:00:00
3871,,,,,2022-06-07 18:20:00
3872,,,,,2022-06-07 18:40:00
3873,,,,,2022-06-07 19:00:00
3874,,,,,2022-06-07 19:20:00
3875,,,,,2022-06-07 19:40:00
3876,,,,,2022-06-07 20:00:00
3877,,,,,2022-06-07 20:20:00
3878,,,,,2022-06-07 20:40:00
3879,,,,,2022-06-07 21:00:00
3880,,,,,2022-06-07 21:20:00
3881,,,,,2022-06-07 21:40:00
3882,,,,,2022-06-07 22:00:00
3883,,,,,2022-06-07 22:20:00
3884,,,,,2022-06-07 22:40:00
3885,,,,,2022-06-07 23:00:00
3886,,,,,2022-06-07 23:20:00
3887,,,,,2022-06-07 23:40:00
3888,,,,,2022-06-08 00:00:00
3889,,,,,2022-06-08 00:20:00
3890,,,,,2022-06-08 00:40:00
3891,,,,,2022-06-08 01:00:00
3892,,,,,2022-06-08 01:20:00
3893,,,,,2022-06-08 01:40:00
3894,,,,,2022-06-08 02:00:00
3895,,,,,2022-06-08 02:20:00
3896,,,,,2022-06-08 02:40:00
3897,,,,,2022-06-08 03:00:00
3898,,,,,2022-06-08 03:20:00
3899,,,,,2022-06-08 03:40:00
3900,,,,,2022-06-08 04:00:00
3901,,,,,2022-06-08 04:20:00
3902,,,,,2022-06-08 04:40:00
3903,,,,,2022-06-08 05:00:00
3904,,,,,2022-06-08 05:20:00
3905,,,,,2022-06-08 05:40:00
3906,,,,,2022-06-08 06:00:00
3907,,,,,2022-06-08 06:20:00
3908,,,,,2022-06-08 06:40:00
3909,,,,,2022-06-08 07:00:00
3910,,,,,2022-06-08 07:20:00
3911,,,,,2022-06-08 07:40:00
3912,,,,,2022-06-08 08:00:00
3913,,,,,2022-06-08 08:20:00
3914,,,,,2022-06-08 08:40:00
3915,,,,,2022-06-08 09:00:00
3916,,,,,2022-06-08 09:20:00
3917,,,,,2022-06-08 09:40:00
3918,,,,,2022-06-08 10:00:00
3919,,,,,2022-06-08 10:20:00
3920,,,,,2022-06-08 10:40:00
3921,,,,,2022-06-08 11:00:00
3922,,,,,2022-06-08 11:20:00
3923,,,,,2022-06-08 11:40:00
3924,,,,,2022-06-08 12:00:00
3925,,,,,2022-06-08 12:20:00
3926,,,,,2022-06-08 12:40:00
3927,,,,,2022-06-08 13:00:00
3928,,,,,2022-06-08 13:20:00
3929,,,,,2022-06-08 13:40:00
3930,,,,,2022-06-08 14:00:00
3931,,,,,2022-06-08 14:20:00
3932,,,,,2022-06-08 14:40:00
3933,,,,,2022-06-08 15:00:00
3934,,,,,2022-06-08 15:20:00
3935,,,,,2022-06-08 15:40:00
3936,,,,,2022-06-08 16:00:00
3937,,,,,2022-06-08 16:20:00
3938,,,,,2022-06-08 16:40:00
3939,,,,,2022-06-08 17:00:00
3940,,,,,2022-06-08 17:20:00
3941,,,,,2022-06-08 17:40:00
3942,,,,,2022-06-08 18:00:00
3943,,,,,2022-06-08 18:20:00
3944,,,,,2022-06-08 18:40:00
3945,,,,,2022-06-08 19:00:00
3946,,,,,2022-06-08 19:20:00
3947,,,,,2022-06-08 19:40:00
3948,,,,,2022-06-08 20:00:00
3949,,,,,2022-06-08 20:20:00
3950,,,,,2022-06-08 20:40:00
3951,,,,,2022-06-08 21:00:00
3952,,,,,2022-06-08 21:20:00
3953,,,,,2022-06-08 21:40:00
3954,,,,,2022-06-08 22:00:00
3955,,,,,2022-06-08 22:20:00
3956,,,,,2022-06-08 22:40:00
3957,,,,,2022-06-08 23:00:00
3958,,,,,2022-06-08 23:20:00
3959,,,,,2022-06-08 23:40:00
3960,0.0,0.4061295444655415,3.0930029540385693,4.824066765460579,2022-04-15 00:00:00
3961,1.0,0.4300556061685115,3.117808562027357,4.8626647879876055,2022-04-15 00:20:00
3962,1.5,0.42833498629466726,3.122520433765059,4.870008605721934,2022-04-15 00:40:00
3963,2.0,0.426614366420823,3.127232305502762,4.877352423456263,2022-04-15 01:00:00
3964,3.0,0.44042611038117657,3.086867353686845,4.814461630214789,2022-04-15 01:20:00
3965,3.5,0.4430281295816665,3.1008377256842574,4.836233285739141,2022-04-15 01:40:00
3966,4.0,0.44563014878215634,3.11480809768167,4.858004941263491,2022-04-15 02:00:00
3967,5.0,0.4276926701757508,3.125855255795525,4.875224766108463,2022-04-15 02:20:00
3968,5.5,0.4350047209683054,3.092031575375147,4.822517604437749,2022-04-15 02:40:00
3969,6.0,0.44231677176086,3.058207894954769,4.769810442767036,2022-04-15 03:00:00
3970,7.0,0.4524769512494227,3.101548281028529,4.8373694365880935,2022-04-15 03:20:00
3971,7.5,0.48431314132587966,3.034685340019124,4.733141109485132,2022-04-15 03:40:00
3972,8.0,0.5161493314023367,3.0974060291931242,4.8309246061112745,2022-04-15 04:00:00
3973,9.0,0.4922876143844181,2.998750900295545,4.6771430841723936,2022-04-15 04:20:00
3974,9.5,0.5041096319229728,3.0339305192474146,4.731994033396058,2022-04-15 04:40:00
3975,10.0,0.5159316494615275,3.069110138199284,4.786844982619723,2022-04-15 05:00:00
3976,11.0,0.5164997713486769,3.0775666878068786,4.800034970670295,2022-04-15 05:20:00
3977,11.5,0.5254012445753244,3.136516628506535,4.8919128041707385,2022-04-15 05:40:00
3978,12.0,0.5343027178019719,3.195466569206191,4.983790637671181,2022-04-15 06:00:00
3979,13.0,0.5168193924087937,3.093974332701991,4.825615926483409,2022-04-15 06:20:00
3980,13.5,0.49381741480951913,3.125045575310016,4.874040831372775,2022-04-15 06:40:00
3981,14.0,0.47081543721024455,3.156116817918041,4.922465736262141,2022-04-15 07:00:00
3982,15.0,0.4702595079488977,3.0725415395563997,4.792192407665584,2022-04-15 07:20:00
3983,15.5,0.48924231734762935,3.0903745140774017,4.819982991736304,2022-04-15 07:40:00
3984,16.0,0.508225126746361,3.1082074885984037,4.847773575807024,2022-04-15 08:00:00
3985,17.0,0.5889937873816237,3.3088947420091763,5.160289787719766,2022-04-15 08:20:00
3986,17.5,0.6106517889036456,3.3657428234810114,5.248601342562867,2022-04-15 08:40:00
3987,18.0,0.6323097904256674,3.422590904952846,5.336912897405967,2022-04-15 09:00:00
3988,19.0,0.66073890285002,3.404082892157972,5.308091593286895,2022-04-15 09:20:00
3989,19.5,0.7110907826584729,3.498923459074942,5.454834161132822,2022-04-15 09:40:00
3990,20.0,0.7614426624669258,3.593764025991912,5.601576728978748,2022-04-15 10:00:00
3991,21.0,0.6434347503295272,3.6534382109680084,5.693244212842738,2022-04-15 10:20:00
3992,21.5,0.6326030932994766,3.72498118097747,5.802518650249429,2022-04-15 10:40:00
3993,22.0,0.621771436269426,3.401256012467008,5.303355158967491,2022-04-15 11:00:00
3994,23.0,0.5755859741140249,3.4730367160352937,5.414624919692933,2022-04-15 11:20:00
3995,23.5,0.5500721007845627,3.401053536586447,5.302980879178534,2022-04-15 11:40:00
3996,24.0,0.5245582274551005,3.3290703571376,5.191336838664134,2022-04-15 12:00:00
3997,25.0,0.5669514108895451,3.342912047412136,5.212857373166679,2022-04-15 12:20:00
3998,25.5,0.6025291742978569,3.4014584883475694,5.303729438756449,2022-04-15 12:40:00
3999,26.0,0.6381069377061686,3.4600049292830026,5.394601504346218,2022-04-15 13:00:00
4000,27.0,0.5949906331457225,3.2989169356766763,5.144623961431548,2022-04-15 13:20:00
4001,27.5,0.6129490041390688,3.325312685707669,5.18570067665886,2022-04-15 13:40:00
4002,28.0,0.630907375132415,3.351708435738662,5.226777391886173,2022-04-15 14:00:00
4003,29.0,0.6625400062433745,3.3646092908248284,5.246911072200414,2022-04-15 14:20:00
4004,29.5,0.6680554261407325,3.4704174744554406,5.411055841281483,2022-04-15 14:40:00
4005,30.0,0.6735708460380907,3.5762256580860527,5.575200610362552,2022-04-15 15:00:00
4006,31.0,0.8326351557490076,3.398257915521425,5.2993123750457505,2022-04-15 15:20:00
4007,31.5,0.8475565983140683,3.4206231525213795,5.334037256174126,2022-04-15 15:40:00
4008,32.0,0.8624780408791288,3.4429883895213336,5.3687621373025,2022-04-15 16:00:00
4009,33.0,0.48191795563115347,3.8523228118447355,5.999340776305021,2022-04-15 16:20:00
4010,33.5,0.4663316950898576,4.050375049090025,6.294710746115137,2022-04-15 16:40:00
4011,34.0,0.4507454345485618,4.248427286335315,6.590080715925253,2022-04-15 17:00:00
4012,35.0,0.3930918533469125,4.153184846493515,6.4502465822914985,2022-04-15 17:20:00
4013,35.5,0.37265270394301775,4.25416775965136,6.597031690073402,2022-04-15 17:40:00
4014,36.0,0.35221355453912295,4.355150672809206,6.743816797855307,2022-04-15 18:00:00
4015,37.0,0.31176765495798425,4.263790138466247,6.612984907298593,2022-04-15 18:20:00
4016,37.5,0.3159239347424196,4.359337041046544,6.750212949444333,2022-04-15 18:40:00
4017,38.0,0.3200802145268549,4.454883943626842,6.887440991590074,2022-04-15 19:00:00
4018,39.0,0.26766975390310627,4.357228732899218,6.749884101347582,2022-04-15 19:20:00
4019,39.5,0.26680054604699804,4.319021723049442,6.694951148801392,2022-04-15 19:40:00
4020,40.0,0.2659313381908898,4.280814713199665,6.640018196255203,2022-04-15 20:00:00
4021,41.0,0.2571938733548696,4.253142431602794,6.599566329581679,2022-04-15 20:20:00
4022,41.5,0.2504816356822899,4.306879924950808,6.676599038089972,2022-04-15 20:40:00
4023,42.0,0.24376939800971023,4.360617418298821,6.753631746598265,2022-04-15 21:00:00
4024,43.0,0.2967124661605685,3.34158529885592,5.211141266421227,2022-04-15 21:20:00
4025,43.5,0.25135826193788835,3.9739995648152937,6.150081138487859,2022-04-15 21:40:00
4026,44.0,0.20600405771520816,4.606413830774668,7.08902101055449,2022-04-15 22:00:00
4027,45.0,0.26662972044564814,3.4961952010003916,5.450830828978394,2022-04-15 22:20:00
4028,45.5,0.2672181801505651,3.56731520310122,5.560457596790368,2022-04-15 22:40:00
4029,46.0,0.267806639855482,3.638435205202048,5.670084364602341,2022-04-15 23:00:00
4030,47.0,0.26781140218748284,3.6315591434218186,5.659161399043305,2022-04-15 23:20:00
4031,47.5,0.31977010546152995,3.238294651677327,5.048286647126881,2022-04-15 23:40:00
4032,48.0,0.371728808735577,2.8450301599328354,4.437411895210456,2022-04-16 00:00:00
4033,49.0,0.3552903688204481,2.791394551225278,4.353767211039404,2022-04-16 00:20:00
4034,49.5,0.3591592895852903,2.7826112944721704,4.340069146815507,2022-04-16 00:40:00
4035,50.0,0.36302821035013255,2.773828037719063,4.326371082591609,2022-04-16 01:00:00
4036,51.0,0.4126754933243059,2.7307423607510333,4.259176209789326,2022-04-16 01:20:00
4037,51.5,0.4168364074117673,2.776457960677524,4.330471046793303,2022-04-16 01:40:00
4038,52.0,0.42099732149922875,2.822173560604015,4.401765883797279,2022-04-16 02:00:00
4039,53.0,0.4602680427701276,2.9487582051943853,4.599147700850681,2022-04-16 02:20:00
4040,53.5,0.47355625393700806,2.879391333145784,4.49098658903452,2022-04-16 02:40:00
4041,54.0,0.4868444651038885,2.8100244610971825,4.38282547721836,2022-04-16 03:00:00
4042,55.0,0.46028103156102024,2.8569252109812253,4.455970618493303,2022-04-16 03:20:00
4043,55.5,0.4681813395976265,2.851023453958888,4.44676924776255,2022-04-16 03:40:00
4044,56.0,0.4760816476342327,2.84512169693655,4.437567877031798,2022-04-16 04:00:00
4045,57.0,0.477432839493874,2.863396136644374,4.466070940728046,2022-04-16 04:20:00
4046,57.5,0.4784442392083704,2.826099140817983,4.407904240597611,2022-04-16 04:40:00
4047,58.0,0.4794556389228669,2.7888021449915925,4.349737540467177,2022-04-16 05:00:00
4048,59.0,0.49835843909781763,2.7691906613494193,4.319151514314554,2022-04-16 05:20:00
